bill_id,date,chamber,sequence,action
1904918,2025-04-18,Senate,12,"Second Reading"
1904918,2025-04-18,Senate,13,"Favorable report by Committee on Judiciary"
1904918,2025-04-22,Senate,14,"Second Reading"
1904918,2025-04-22,Senate,15,"Favorable report by Committee on Judiciary"
1904918,2025-04-22,Senate,16,"Reported favorably by Senator Norris for Committee on Judiciary, read 2nd time and 3rd reading ordered"
1904918,2025-04-23,Senate,17,"New Business/Third Reading"
1904918,2025-04-23,Senate,18,"Read 3rd time & passed in concurrence"
1904918,2025-04-24,House,19,"Senate Message: Passed in concurrence"
1904918,2025-04-30,House,20,"Delivered to the Governor on April 30, 2025"
1904918,2025-05-06,House,21,"Signed by Governor on May 5, 2025"
1904918,2025-05-06,Senate,22,"House message: Governor approved bill on May 5, 2025"
1904940,2025-01-09,House,1,"Read first time and referred to the Committee on Government Operations and Military Affairs"
1904940,2025-03-12,House,2,"Notice Calendar: Favorable with Amendment"
1904940,2025-03-13,House,3,"Action Calendar: Favorable with Amendment"
1904940,2025-03-13,House,4,"Read second time"
1904940,2025-03-13,House,5,"Rep. Morgan, M. of Milton reported for the Committee on Government Operations and Military Affairs"
1904940,2025-03-13,House,6,"Report of Committee on Government Operations and Military Affairs agreed to"
1904940,2025-03-13,House,7,"Third Reading ordered"
1904940,2025-03-14,House,8,"Action Calendar: Third Reading"
1904940,2025-03-14,House,9,"Read third time and passed"
1904940,2025-03-19,Senate,10,"Read 1st time & referred to Committee on Government Operations"
1904940,2025-05-13,Senate,11,"Entered on Notice Calendar"
1904940,2025-05-13,Senate,12,"Second Reading"
1904940,2025-05-13,Senate,13,"Favorable report with proposal of amendment by Committee on Government Operations"
1904940,2025-05-14,Senate,14,"New Business/Second Reading"
1904940,2025-05-14,Senate,15,"Favorable report with proposal of amendment by Committee on Government Operations"
1904940,2025-05-15,Senate,16,"Unfinished Business/Second Reading"
1904940,2025-05-15,Senate,17,"Favorable report with proposal of amendment by Committee on Government Operations"
1904940,2025-05-15,Senate,18,"Read 2nd time, reported favorably with proposal of amendment by Senator Collamore for Committee on Government Operations"
1904940,2025-05-15,Senate,19,"Proposal of amendment by Committee on Government Operations agreed to"
1904940,2025-05-15,Senate,20,"3rd reading ordered"
1904940,2025-05-16,Senate,21,"New Business/Third Reading"
1904940,2025-05-16,Senate,22,"Read 3rd time & passed in concurrence with proposal of amendment"
1904940,2025-05-20,House,23,"Senate Message: Passed in concurrence with proposal of amendment"
1904940,2025-05-21,House,24,"Action Calendar: Senate Proposal of Amendment"
1904940,2025-05-22,House,25,"Action Calendar: Senate Proposal of Amendment"
1904940,2025-05-22,House,26,"Senate proposal of amendment concurred in"
1904940,2025-05-23,Senate,27,"House message: House concurred in Senate proposal of amendment"
1904940,2025-05-30,House,28,"Delivered to the Governor on May 30, 2025"
1904940,2025-06-05,House,29,"Allowed to become law without the signature of the Governor on June 5, 2025"
1904940,2025-06-09,Senate,30,"House message: Governor allowed to become law without signature on June 5, 2025"
1904963,2025-01-09,House,1,"Read first time and referred to the Committee on Judiciary"
1904986,2025-01-09,House,1,"Read first time and referred to the Committee on Health Care"
1905008,2025-01-09,House,1,"Read first time and referred to the Committee on Agriculture, Food Resiliency, and Forestry"
1905031,2025-01-09,House,1,"Read first time and referred to the Committee on Judiciary"
1905031,2025-03-11,House,2,"Notice Calendar: Favorable with Amendment"
1905031,2025-03-12,House,3,"Action Calendar: Favorable with Amendment"
1905031,2025-03-12,House,4,"Read second time"
1905031,2025-03-12,House,5,"Rep. LaLonde of South Burlington reported for the Committee on Judiciary"
1905031,2025-03-12,House,6,"Rep. Maguire of Rutland City moved to amend the report of the Committee on Judiciary"
1905031,2025-03-12,House,7,"Rep. Maguire of Rutland City demanded yeas and nays"
1905031,2025-03-12,House,8,"Which was disagreed to on a Roll Call Failed -- Needed 71 of 141 to Pass -- Yeas = 55, Nays = 86"
1905031,2025-03-12,House,9,"Report of Committee on Judiciary agreed to"
1905031,2025-03-12,House,10,"Third Reading ordered"
1905031,2025-03-13,House,11,"Action Calendar: Third Reading"
1905031,2025-03-13,House,12,"Read third time and passed"
1905031,2025-03-18,Senate,13,"Read 1st time & referred to Committee on Judiciary"
1905031,2025-03-25,Senate,14,"Second Reading"
1905031,2025-03-25,Senate,15,"Favorable report by Committee on Judiciary"
1905031,2025-03-25,Senate,16,"Entered on Notice Calendar"
1905031,2025-03-26,Senate,17,"Second Reading"
1905031,2025-03-26,Senate,18,"Favorable report by Committee on Judiciary"
1905031,2025-03-26,Senate,19,"Reported favorably by Senator Norris for Committee on Judiciary, read 2nd time and 3rd reading ordered"
1905031,2025-03-26,Senate,20,"Rules suspended & bill placed on all remaining stages of passage, on motion of Senator Baruth"
1905031,2025-03-26,Senate,21,"Read 3rd time & passed in concurrence"
1905031,2025-03-26,Senate,22,"Rules suspended & messaged to House forthwith, on motion of Senator Baruth"
1905031,2025-03-26,House,23,"Senate Message: Passed in concurrence"
1905031,2025-03-27,House,24,"Delivered to the Governor on March 27, 2025"
1905031,2025-04-01,House,25,"Signed by Governor on March 31, 2025"
1905031,2025-04-02,Senate,26,"House message: Governor approved bill on March 31, 2025"
1905053,2025-01-09,House,1,"Read first time and referred to the Committee on Agriculture, Food Resiliency, and Forestry"
1905076,2025-01-09,House,1,"Read first time and referred to the Committee on Government Operations and Military Affairs"
1905099,2025-01-09,House,1,"Read first time and referred to the Committee on Government Operations and Military Affairs"
1905099,2025-03-25,House,2,"Notice Calendar: Favorable"
1905099,2025-03-26,House,3,"Action Calendar: Favorable"
1905099,2025-03-26,House,4,"Read second time"
1905099,2025-03-26,House,5,"Rep. Coffin of Cavendish reported for the Committee on Government Operations and Military Affairs"
1905099,2025-03-26,House,6,"Third Reading ordered"
1905099,2025-03-27,House,7,"Action Calendar: Third Reading"
1905099,2025-03-27,House,8,"Read third time and passed"
1905099,2025-04-01,Senate,9,"Read 1st time & referred to Committee on Rules"
1905099,2025-04-09,Senate,10,"Referred to Committee on Government Operations per Temporary Senate Rule 44A"
1905099,2025-04-18,Senate,11,"Entered on Notice Calendar"
1905099,2025-04-18,Senate,12,"Second Reading"
1905099,2025-04-18,Senate,13,"Favorable report by Committee on Government Operations"
1905099,2025-04-22,Senate,14,"Second Reading"
1905099,2025-04-22,Senate,15,"Favorable report by Committee on Government Operations"
1905099,2025-04-23,Senate,16,"Unfinished Business/Second Reading"
1905099,2025-04-23,Senate,17,"Favorable report by Committee on Government Operations"
1905099,2025-04-23,Senate,18,"Reported favorably by Senator Collamore for Committee on Government Operations, read 2nd time and 3rd reading ordered"
1905099,2025-04-24,Senate,19,"New Business/Third Reading"
1905099,2025-04-24,Senate,20,"Read 3rd time & passed in concurrence"
1905099,2025-04-25,House,21,"Senate Message: Passed in concurrence"
1905099,2025-04-30,House,22,"Delivered to the Governor on April 30, 2025"
1905099,2025-05-06,House,23,"Signed by Governor on May 5, 2025"
1905099,2025-05-06,Senate,24,"House message: Governor approved bill on May 5, 2025"
1905121,2025-01-09,House,1,"Read first time and referred to the Committee on Energy and Digital Infrastructure"
1905144,2025-01-09,House,1,"Read first time and referred to the Committee on Judiciary"
1905166,2025-01-09,House,1,"Read first time and referred to the Committee on Energy and Digital Infrastructure"
1905189,2025-01-09,House,1,"Read first time and referred to the Committee on Human Services"
1905211,2025-01-09,House,1,"Read first time and referred to the Committee on Judiciary"
1905234,2025-01-09,House,1,"Read first time and referred to the Committee on Judiciary"
1905257,2025-01-09,House,1,"Read first time and referred to the Committee on Human Services"
1905257,2025-02-12,House,2,"Pending entry on Notice Calendar, referred to Committee on Appropriations per Rule 35(a)"
1905257,2025-02-14,House,3,"Notice Calendar: Favorable with Amendment"
1905257,2025-02-18,House,4,"Action Calendar: Favorable with Amendment"
1905257,2025-02-18,House,5,"Read second time"
1905257,2025-02-18,House,6,"Rep. Noyes of Wolcott reported for the Committee on Human Services"
1905257,2025-02-18,House,7,"Rep. Yacovone of Morristown recommended for the Committee on Appropriations"
1905257,2025-02-18,House,8,"Report of Committee on Human Services agreed to"
1905257,2025-02-18,House,9,"Third Reading ordered"
1905257,2025-02-19,House,10,"Action Calendar: Third Reading"
1905257,2025-02-19,House,11,"Read third time and passed"
1905257,2025-02-25,Senate,12,"Read 1st time & referred to Committee on Health and Welfare"
1905257,2025-04-09,Senate,13,"Entered on Notice Calendar"
1905257,2025-04-09,Senate,14,"Second Reading"
1905257,2025-04-09,Senate,15,"Favorable report with proposal of amendment by Committee on Health and Welfare"
1905257,2025-04-09,Senate,16,"Referred to Committee on Appropriations per Senate Rule 31"
1905257,2025-04-18,Senate,17,"Entered on Notice Calendar"
1905257,2025-04-18,Senate,18,"Second Reading"
1905257,2025-04-18,Senate,19,"Favorable report with proposal of amendment by Committee on Health and Welfare"
1905257,2025-04-18,Senate,20,"Favorable report by Committee on Appropriations"
1905257,2025-04-22,Senate,21,"Second Reading"
1905257,2025-04-22,Senate,22,"Favorable report with proposal of amendment by Committee on Health and Welfare"
1905257,2025-04-22,Senate,23,"Favorable report by Committee on Appropriations"
1905257,2025-04-22,Senate,24,"Read 2nd time, reported favorably with proposal of amendment by Senator Gulick for Committee on Health and Welfare"
1905257,2025-04-22,Senate,25,"Reported favorably by Senator Lyons for Committee on Appropriations"
1905257,2025-04-22,Senate,26,"Proposal of amendment by Committee on Health and Welfare agreed to"
1905257,2025-04-22,Senate,27,"3rd reading ordered"
1905257,2025-04-23,Senate,28,"New Business/Third Reading"
1905257,2025-04-23,Senate,29,"Proposal of amendment to be offered by Senator(s) Gulick"
1905257,2025-04-23,Senate,30,"Pending third reading, motion to amend Senate proposal of amendment by Senator(s) Gulick, Cummings, Douglass, Hart, and Lyons   agreed to"
1905257,2025-04-23,Senate,31,"Read 3rd time & passed in concurrence with proposal of amendment"
1905257,2025-04-24,House,32,"Senate Message: Passed in concurrence with proposal of amendment"
1905257,2025-04-25,House,33,"Notice Calendar: Senate Proposal of Amendment"
1905257,2025-04-28,House,34,"Action Calendar: Senate Proposal of Amendment"
1905257,2025-04-29,House,35,"Action Calendar: Unfinished Business"
1905257,2025-04-29,House,36,"Senate proposal of amendment concurred in"
1905257,2025-04-30,Senate,37,"House message: House concurred in Senate proposal of amendment"
1905257,2025-05-07,House,38,"Delivered to the Governor on May 7, 2025"
1905257,2025-05-13,House,39,"Signed by Governor on May 13, 2025"
1905257,2025-05-14,Senate,40,"House message: Governor approved bill on May 13, 2025"
1905278,2025-01-09,House,1,"Read first time and referred to the Committee on Government Operations and Military Affairs"
1905375,2025-01-08,Senate,1,"Read & adopted"
1905375,2025-01-08,House,2,"Read and adopted in concurrence"
1905375,2025-01-08,Senate,3,"House message: House adopted in concurrence"
1905375,2025-01-08,Senate,4,"As adopted by Senate and House"
1905434,2025-01-08,Senate,1,"Read & adopted"
1905434,2025-01-08,Senate,2,"As adopted by Senate"
1905492,2025-01-09,House,1,"Read first time and referred to the Committee on Judiciary"
1905550,2025-01-08,Senate,1,"Read & adopted"
1905550,2025-01-08,House,2,"Read and adopted in concurrence"
1905550,2025-01-08,Senate,3,"House message: House adopted in concurrence"
1905550,2025-01-08,Senate,4,"As adopted by Senate and House"
1905608,2025-01-08,Senate,1,"Read & adopted"
1905608,2025-01-08,House,2,"Read and adopted in concurrence"
1905608,2025-01-08,Senate,3,"House message: House adopted in concurrence"
1905608,2025-01-08,Senate,4,"As adopted by Senate and House"
1905668,2025-01-09,House,1,"Read first time and referred to the Committee on Commerce and Economic Development"
1905722,2025-01-08,Senate,1,"Read & adopted"
1905722,2025-01-08,Senate,2,"As adopted by Senate"
1905782,2025-01-09,House,1,"Read first time and referred to the Committee on Government Operations and Military Affairs"
1905837,2025-01-08,Senate,1,"Read & adopted"
1905837,2025-01-08,Senate,2,"As adopted by Senate"
1905895,2025-01-08,Senate,1,"Read & adopted"
1905895,2025-01-08,House,2,"Read and adopted in concurrence"
1905895,2025-01-08,Senate,3,"House message: House adopted in concurrence"
1905895,2025-01-08,Senate,4,"As adopted by Senate and House"
1905954,2025-01-08,Senate,1,"Read & adopted"
1905954,2025-01-08,Senate,2,"As adopted by Senate"
1906007,2025-01-08,Senate,1,"Read & adopted"
1906007,2025-01-08,Senate,2,"As adopted by Senate"
1907536,2025-01-09,House,1,"Read first time and referred to the Committee on Judiciary"
1908318,2025-01-09,Senate,1,"Read & adopted"
1908318,2025-01-10,House,2,"Read and adopted in concurrence"
1908318,2025-01-14,Senate,3,"House message: House adopted in concurrence"
1908318,2025-01-14,Senate,4,"As adopted by Senate and House"
1908400,2025-01-10,House,1,"Read first time and referred to the Committee on Judiciary"
1908400,2025-01-28,House,2,"On Notice Calendar"
1908400,2025-01-29,House,3,"Action Calendar: Favorable with Amendment"
1908400,2025-01-29,House,4,"Read second time"
1908400,2025-01-29,House,5,"Rep. Rachelson of Burlington reported for the Committee on Judiciary"
1908400,2025-01-29,House,6,"Report of Committee on Judiciary agreed to"
1908400,2025-01-29,House,7,"Third Reading ordered"
1908400,2025-01-30,House,8,"Action Calendar: Third Reading"
1908400,2025-01-30,House,9,"Read third time and passed"
1908400,2025-02-04,Senate,10,"Read 1st time & referred to Committee on Judiciary"
1908400,2025-05-06,Senate,11,"Entered on Notice Calendar"
1908400,2025-05-06,Senate,12,"Second Reading"
1908400,2025-05-06,Senate,13,"Favorable report by Committee on Judiciary"
1908400,2025-05-07,Senate,14,"New Business/Second Reading"
1908400,2025-05-07,Senate,15,"Favorable report by Committee on Judiciary"
1908400,2025-05-07,Senate,16,"Reported favorably by Senator Vyhovsky for Committee on Judiciary, read 2nd time and 3rd reading ordered"
1908400,2025-05-08,Senate,17,"New Business/Third Reading"
1908400,2025-05-08,Senate,18,"Read 3rd time & passed in concurrence"
1908400,2025-05-09,House,19,"Senate Message: Passed in concurrence"
1908400,2025-05-14,House,20,"Delivered to the Governor on May 14, 2025"
1908400,2025-05-20,House,21,"Signed by Governor on May 20, 2025"
1908400,2025-05-22,Senate,22,"House message: Governor approved bill on May 20, 2025"
1908485,2025-01-08,House,1,"Read and adopted"
1908562,2025-01-10,House,1,"Read first time and referred to the Committee on Judiciary"
1908635,2025-01-08,House,1,"Read and adopted"
1908714,2025-01-08,House,1,"Read and adopted"
1908724,2025-01-10,House,1,"Read first time and referred to the Committee on Judiciary"
1910242,2025-01-10,Senate,1,"Read 1st time & referred to Committee on Judiciary"
1910242,2025-02-21,Senate,2,"Entered on Notice Calendar"
1910242,2025-02-21,Senate,3,"Second Reading"
1910242,2025-02-21,Senate,4,"Favorable report with proposal of amendment by Committee on Judiciary"
1910242,2025-02-25,Senate,5,"New Business/Second Reading"
1910242,2025-02-25,Senate,6,"Favorable report with recommendation of amendment by Committee on Judiciary"
1910242,2025-02-26,Senate,7,"Unfinished Business/Second Reading"
1910242,2025-02-26,Senate,8,"Favorable report with recommendation of amendment by Committee on Judiciary"
1910242,2025-02-26,Senate,9,"Read 2nd time, reported favorably with recommendation of amendment by Senator Hashim for Committee on Judiciary"
1910242,2025-02-26,Senate,10,"Recommendation of amendment by Committee on Judiciary agreed to"
1910242,2025-02-26,Senate,11,"3rd reading ordered"
1910242,2025-02-27,Senate,12,"New Business/Third Reading"
1910242,2025-02-27,Senate,13,"Read 3rd time & passed"
1910242,2025-03-11,House,14,"Read first time and referred to the Committee on Judiciary"
1910242,2025-04-02,House,15,"Notice Calendar: Favorable"
1910242,2025-04-02,House,16,"Referred to Committee on Ways and Means per Rule 35(a)"
1910242,2025-04-09,House,17,"Notice Calendar: Favorable"
1910242,2025-04-10,House,18,"Action Calendar: Favorable"
1910242,2025-04-10,House,19,"Read second time"
1910242,2025-04-10,House,20,"Rep. Goodnow of Brattleboro reported for the Committee on Judiciary"
1910242,2025-04-10,House,21,"Rep. Canfield of Fair Haven recommended for the Committee on Ways and Means"
1910242,2025-04-10,House,22,"Rep. LaLonde of South Burlington demanded yeas and nays"
1910242,2025-04-10,House,23,"Third Reading ordered"
1910242,2025-04-10,House,24,"Which was agreed to on a Roll Call Passed -- Needed 72 of 144 to Pass -- Yeas = 143, Nays = 1"
1910242,2025-04-11,House,25,"Action Calendar: Third Reading"
1910242,2025-04-11,House,26,"Read third time and passed in concurrence"
1910242,2025-04-15,Senate,27,"House message: House passed bill in concurrence"
1910242,2025-04-15,Senate,28,"As passed by Senate and House"
1910242,2025-04-18,Senate,29,"Delivered to Governor on April 18, 2025"
1910242,2025-04-24,Senate,30,"Signed by Governor on April 24, 2025"
1910242,2025-04-24,House,31,"Senate Message: Signed by Governor April 24, 2025"
1910307,2025-01-10,Senate,1,"Read 1st time & referred to Committee on Government Operations"
1910377,2025-01-10,Senate,1,"Read 1st time & referred to Committee on Economic Development, Housing and General Affairs"
1910448,2025-01-10,Senate,1,"Read 1st time & referred to Committee on Health and Welfare"
1910523,2025-01-10,Senate,1,"Read 1st time & referred to Committee on Judiciary"
1910598,2025-01-10,Senate,1,"Read 1st time & referred to Committee on Transportation"
1914826,2025-01-14,House,1,"Read first time and referred to the Committee on Health Care"
1914937,2025-01-14,House,1,"Read first time and referred to the Committee on Human Services"
1915053,2025-01-14,House,1,"Read first time and referred to the Committee on Health Care"
1915053,2025-01-30,House,2,"On Notice Calendar"
1915053,2025-01-31,House,3,"Action Calendar: Favorable"
1915053,2025-01-31,House,4,"Read second time"
1915053,2025-01-31,House,5,"Rep. Black of Essex reported for the Committee on Health Care"
1915053,2025-01-31,House,6,"Third Reading ordered"
1915053,2025-02-04,House,7,"Action Calendar: Third Reading"
1915053,2025-02-04,House,8,"Read third time and passed"
1915053,2025-02-06,Senate,9,"Read 1st time & referred to Committee on Health and Welfare"
1915053,2025-02-18,Senate,10,"Entered on Notice Calendar"
1915053,2025-02-18,Senate,11,"Second Reading"
1915053,2025-02-18,Senate,12,"Favorable report by Committee on Health and Welfare"
1915053,2025-02-19,Senate,13,"Second Reading"
1915053,2025-02-19,Senate,14,"Favorable report by Committee on Health and Welfare"
1915053,2025-02-19,Senate,15,"Reported favorably by Senator Lyons for Committee on Health and Welfare, read 2nd time and 3rd reading ordered"
1915053,2025-02-21,Senate,16,"New Business/Third Reading"
1915053,2025-02-25,Senate,17,"Unfinished Business/Third Reading"
1915053,2025-02-25,Senate,18,"Read 3rd time & passed"
1915053,2025-02-26,House,19,"Senate Message: Passed in concurrence"
1915053,2025-02-28,House,20,"Delivered to the Governor on February 28, 2025"
1915053,2025-03-11,House,21,"Signed by Governor on March 5, 2025"
1915053,2025-03-11,Senate,22,"House message: Governor approved bill on March 5, 2025"
1915896,2025-01-14,House,1,"Read first time and referred to the Committee on Corrections and Institutions"
1917162,2025-01-14,Senate,1,"Read & adopted"
1917162,2025-01-15,House,2,"Read and adopted in concurrence"
1917162,2025-01-16,Senate,3,"House message: House adopted in concurrence"
1917162,2025-01-16,Senate,4,"As adopted by Senate and House"
1917329,2025-01-14,Senate,1,"Read 1st time & referred to Committee on Finance"
1917487,2025-01-08,House,1,"Read and adopted"
1917640,2025-01-14,Senate,1,"Read 1st time & referred to Committee on Judiciary"
1917640,2025-01-31,Senate,2,"Entered on Notice Calendar"
1917640,2025-01-31,Senate,3,"Second Reading"
1917640,2025-01-31,Senate,4,"Favorable report by Committee on Judiciary"
1917640,2025-02-04,Senate,5,"New Business/Second Reading"
1917640,2025-02-04,Senate,6,"Favorable report by Committee on Judiciary"
1917640,2025-02-04,Senate,7,"Reported favorably by Senator Vyhovsky for Committee on Judiciary, read 2nd time and 3rd reading ordered"
1917640,2025-02-05,Senate,8,"New Business/Third Reading"
1917640,2025-02-05,Senate,9,"Read 3rd time & passed"
1917640,2025-02-07,House,10,"Read first time and referred to the Committee on Commerce and Economic Development"
1919062,2025-01-15,House,1,"Read first time and referred to the Committee on General and Housing"
1919338,2025-01-15,House,1,"Read first time and referred to the Committee on Judiciary"
1919482,2025-01-15,House,1,"Read first time and referred to the Committee on Education"
1919629,2025-01-15,House,1,"Read first time and referred to the Committee on Commerce and Economic Development"
1919629,2025-02-04,House,2,"Notice Calendar: Favorable"
1919629,2025-02-05,House,3,"Action Calendar: Favorable"
1919629,2025-02-05,House,4,"Read second time"
1919629,2025-02-05,House,5,"Rep. Graning of Jericho reported for the Committee on Commerce and Economic Development"
1919629,2025-02-05,House,6,"Third Reading ordered"
1919629,2025-02-06,House,7,"Action Calendar: Third Reading"
1919629,2025-02-06,House,8,"Read third time and passed"
1919629,2025-02-11,Senate,9,"Read 1st time & referred to Committee on Economic Development, Housing and General Affairs"
1919629,2025-05-13,Senate,10,"Entered on Notice Calendar"
1919629,2025-05-13,Senate,11,"Second Reading"
1919629,2025-05-13,Senate,12,"Favorable report with proposal of amendment by Committee on Economic Development, Housing and General Affairs"
1919629,2025-05-13,Senate,13,"Referred to Committee on Finance per Senate Rule 31"
1919781,2025-01-15,House,1,"Read first time and referred to the Committee on Health Care"
1919781,2025-01-28,House,2,"On Notice Calendar"
1919781,2025-01-29,House,3,"Action Calendar: Favorable"
1919781,2025-01-29,House,4,"Read second time"
1919781,2025-01-29,House,5,"Rep. Demar of Enosburgh reported for the Committee on Health Care"
1919781,2025-01-29,House,6,"Third Reading ordered"
1919781,2025-01-30,House,7,"Action Calendar: Third Reading"
1919781,2025-01-30,House,8,"Read third time and passed"
1919781,2025-02-04,Senate,9,"Read 1st time & referred to Committee on Finance"
1919781,2025-02-07,Senate,10,"Entered on Notice Calendar"
1919781,2025-02-07,Senate,11,"Second Reading"
1919781,2025-02-07,Senate,12,"Favorable report by Committee on Finance"
1919781,2025-02-11,Senate,13,"New Business/Second Reading"
1919781,2025-02-11,Senate,14,"Favorable report by Committee on Finance"
1919781,2025-02-11,Senate,15,"Reported favorably by Senator Cummings for Committee on Finance, read 2nd time and 3rd reading ordered"
1919781,2025-02-12,Senate,16,"New Business/Third Reading"
1919781,2025-02-12,Senate,17,"Read 3rd time & passed in concurrence"
1919781,2025-02-14,House,18,"Senate Message: Passed in concurrence"
1919781,2025-02-14,House,19,"Delivered to the Governor on February 14, 2025"
1919781,2025-02-20,House,20,"Signed by Governor on 2/19/2025"
1919781,2025-02-21,Senate,21,"House message: Governor approved bill on February 19, 2025"
1920376,2025-01-15,Senate,1,"Read & adopted"
1920376,2025-01-16,House,2,"Read and adopted in concurrence"
1920376,2025-01-17,Senate,3,"House message: House adopted in concurrence"
1920376,2025-01-17,Senate,4,"As adopted by Senate and House"
1920775,2025-01-15,Senate,1,"Read 1st time & referred to Committee on Judiciary"
1920775,2025-02-06,Senate,2,"Entered on Notice Calendar"
1920775,2025-02-06,Senate,3,"Second Reading"
1920775,2025-02-06,Senate,4,"Favorable report with recommendation of amendment by Committee on Judiciary"
1920775,2025-02-07,Senate,5,"Second Reading"
1920775,2025-02-07,Senate,6,"Favorable report with recommendation of amendment by Committee on Judiciary"
1920775,2025-02-07,Senate,7,"Read 2nd time, reported favorably with recommendation of amendment by Senator Norris for Committee on Judiciary"
1920775,2025-02-07,Senate,8,"Recommendation of amendment by Committee on Judiciary agreed to"
1920775,2025-02-07,Senate,9,"3rd reading ordered"
1920775,2025-02-11,Senate,10,"New Business/Third Reading"
1920775,2025-02-11,Senate,11,"Read 3rd time & passed"
1920775,2025-02-12,House,12,"Read first time and referred to the Committee on Judiciary"
1920775,2025-04-02,House,13,"Notice Calendar: Favorable with Amendment"
1920775,2025-04-03,House,14,"Action Calendar: Favorable with Amendment"
1920775,2025-04-03,House,15,"Read second time"
1920775,2025-04-03,House,16,"Rep. Oliver of Sheldon reported for the Committee on Judiciary"
1920775,2025-04-03,House,17,"Report of Committee on Judiciary agreed to"
1920775,2025-04-03,House,18,"Third Reading ordered"
1920775,2025-04-04,House,19,"Action Calendar: Third Reading"
1920775,2025-04-04,House,20,"Read third time and passed in concurrence with proposal of amendment"
1920775,2025-04-08,Senate,21,"House message: House passed bill in concurrence with proposal(s) of amendment"
1920775,2025-04-09,Senate,22,"Entered on Notice Calendar"
1920775,2025-04-09,Senate,23,"House proposal of amendment"
1920775,2025-04-10,Senate,24,"New Business/House Proposal of Amendment"
1920775,2025-04-11,Senate,25,"Unfinished Business/House Proposal of Amendment"
1920775,2025-04-15,Senate,26,"Unfinished Business/House Proposal of Amendment"
1920775,2025-04-16,Senate,27,"Unfinished Business/House Proposal of Amendment"
1920775,2025-04-17,Senate,28,"Unfinished Business/House Proposal of Amendment"
1920775,2025-04-17,Senate,29,"Proposal of amendment to be offered by Senator(s) Norris, Baruth, Hashim, Mattos, and Vyhovsky"
1920775,2025-04-17,Senate,30,"House proposal of amendment; text"
1920775,2025-04-17,Senate,31,"House proposal of amendment concurred in"
1920775,2025-04-17,Senate,32,"As passed by Senate and House"
