bill_id,date,chamber,sequence,action
2041858,2025-08-15,Senate,2,Filed
2041859,2025-08-15,House,1,Filed
2041859,2025-08-18,House,2,"Read first time"
2041859,2025-08-18,House,3,"Referred to Criminal Jurisprudence"
2041860,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041860,2025-08-15,Senate,2,Filed
2041860,2025-08-15,Senate,3,"Read first time"
2041860,2025-08-15,Senate,4,"Referred to State Affairs"
2041860,2025-08-15,Senate,5,"Posting rule suspended"
2041860,2025-08-15,Senate,6,"Record vote"
2041860,2025-08-15,Senate,7,"Scheduled for public hearing on . . ."
2041860,2025-08-15,Senate,8,"Considered in public hearing"
2041860,2025-08-15,Senate,9,"Testimony taken in committee"
2041860,2025-08-15,Senate,10,"Vote taken in committee"
2041860,2025-08-15,Senate,11,"Reported favorably w/o amendments"
2041860,2025-08-15,Senate,12,"Committee report printed and distributed"
2041860,2025-08-18,Senate,13,"Rules suspended-Regular order of business"
2041860,2025-08-18,Senate,14,"Record vote"
2041860,2025-08-18,Senate,15,"Read 2nd time & passed to engrossment"
2041860,2025-08-18,Senate,16,"Record vote"
2041860,2025-08-19,Senate,17,"Laid before the Senate"
2041860,2025-08-19,Senate,18,"Read 3rd time"
2041860,2025-08-19,Senate,19,Passed
2041860,2025-08-19,Senate,20,"Record vote"
2041860,2025-08-19,Senate,21,"Reason for vote recorded in Journal"
2041860,2025-08-19,Senate,22,"Reported engrossed"
2041860,2025-08-20,House,23,"Received from the Senate"
2041860,2025-08-20,House,24,"Read first time"
2041860,2025-08-20,House,25,"Referred to Public Health"
2041861,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041861,2025-08-15,Senate,2,Filed
2041862,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041862,2025-08-15,Senate,2,Filed
2041863,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041863,2025-08-15,Senate,2,Filed
2041864,2025-08-15,House,1,Filed
2041864,2025-08-18,House,2,"Read first time"
2041864,2025-08-18,House,3,"Referred to Ways & Means"
2041865,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041865,2025-08-15,Senate,2,Filed
2041865,2025-08-15,Senate,3,"Read first time"
2041865,2025-08-15,Senate,4,"Referred to Finance"
2041865,2025-08-15,Senate,5,"Posting rule suspended"
2041865,2025-08-15,Senate,6,"Record vote"
2041865,2025-08-15,Senate,7,"Scheduled for public hearing on . . ."
2041865,2025-08-15,Senate,8,"Considered in public hearing"
2041865,2025-08-15,Senate,9,"Vote taken in committee"
2041865,2025-08-15,Senate,10,"Reported favorably w/o amendments"
2041865,2025-08-15,Senate,11,"Committee report printed and distributed"
2041866,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041866,2025-08-15,Senate,2,Filed
2041867,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041867,2025-08-15,Senate,2,Filed
2041868,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041868,2025-08-15,Senate,2,Filed
2041868,2025-08-15,Senate,3,"Read first time"
2041868,2025-08-15,Senate,4,"Referred to State Affairs"
2041868,2025-08-15,Senate,5,"Posting rule suspended"
2041868,2025-08-15,Senate,6,"Record vote"
2041868,2025-08-15,Senate,7,"Scheduled for public hearing on . . ."
2041868,2025-08-15,Senate,8,"Considered in public hearing"
2041868,2025-08-15,Senate,9,"Testimony taken in committee"
2041868,2025-08-15,Senate,10,"Vote taken in committee"
2041868,2025-08-15,Senate,11,"Reported favorably w/o amendments"
2041868,2025-08-15,Senate,12,"Committee report printed and distributed"
2041868,2025-08-18,Senate,13,"Co-author authorized"
2041868,2025-08-18,Senate,14,"Rules suspended-Regular order of business"
2041868,2025-08-18,Senate,15,"Record vote"
2041868,2025-08-18,Senate,16,"Read 2nd time"
2041868,2025-08-18,Senate,17,"Amendment(s) offered FA1 Menéndez"
2041868,2025-08-18,Senate,18,"Amendment fails of adoption"
2041868,2025-08-18,Senate,19,"Record vote"
2041868,2025-08-18,Senate,20,"Amendment(s) offered FA13 Menéndez"
2041868,2025-08-18,Senate,21,"Amendment fails of adoption"
2041868,2025-08-18,Senate,22,"Record vote"
2041868,2025-08-18,Senate,23,"Amendment(s) offered FA3 Eckhardt"
2041868,2025-08-18,Senate,24,"Amendment fails of adoption"
2041868,2025-08-18,Senate,25,"Record vote"
2041868,2025-08-18,Senate,26,"Amendment(s) offered FA4 Eckhardt"
2041868,2025-08-18,Senate,27,"Amendment fails of adoption"
2041868,2025-08-18,Senate,28,"Record vote"
2041868,2025-08-18,Senate,29,"Amendment(s) offered FA5 Menéndez"
2041868,2025-08-18,Senate,30,"Amendment fails of adoption"
2041868,2025-08-18,Senate,31,"Record vote"
2041868,2025-08-18,Senate,32,"Amendment(s) offered FA6 Menéndez"
2041868,2025-08-18,Senate,33,"Amendment fails of adoption"
2041868,2025-08-18,Senate,34,"Record vote"
2041868,2025-08-18,Senate,35,"Passed to engrossment"
2041868,2025-08-18,Senate,36,"Record vote"
2041868,2025-08-19,Senate,37,"Laid before the Senate"
2041868,2025-08-19,Senate,38,"Read 3rd time"
2041868,2025-08-19,Senate,39,Passed
2041868,2025-08-19,Senate,40,"Record vote"
2041868,2025-08-19,Senate,41,"Reason for vote recorded in Journal"
2041868,2025-08-19,Senate,42,"Reported engrossed"
2041868,2025-08-20,House,43,"Received from the Senate"
2041868,2025-08-20,House,44,"Read first time"
2041868,2025-08-20,House,45,"Referred to State Affairs"
2041869,2025-08-15,House,1,Filed
2041869,2025-08-18,House,2,"Read first time"
2041869,2025-08-18,House,3,"Referred to Disaster Preparedness & Flooding"
2041869,2025-08-18,House,4,"Considered in formal meeting"
2041869,2025-08-18,House,5,"Reported favorably w/o amendment(s)"
2041869,2025-08-18,House,6,"Comte report filed with Committee Coordinator"
2041869,2025-08-18,House,7,"Committee report distributed"
2041869,2025-08-19,House,8,"Committee report sent to Calendars"
2041869,2025-08-20,House,9,"Considered in Calendars"
2041869,2025-08-21,House,10,"Placed on Major State Calendar"
2041869,2025-08-21,House,11,"Read 2nd time"
2041869,2025-08-21,House,12,"Amended 1-Darby"
2041869,2025-08-21,House,13,"Amended 2-Darby"
2041869,2025-08-21,House,14,"Passed to engrossment as amended"
2041869,2025-08-21,House,15,"Record vote RV#40"
2041869,2025-08-21,House,16,"Read 3rd time"
2041869,2025-08-21,House,17,Passed
2041869,2025-08-21,House,18,"Record vote RV#47"
2041869,2025-08-21,House,19,"Statement(s) of vote recorded in Journal"
2041869,2025-08-21,House,20,"Reason for vote recorded in Journal"
2041869,2025-08-21,House,21,"Reported engrossed"
2041869,2025-08-21,Senate,22,"Received from the House"
2041869,2025-08-22,Senate,23,"Read first time"
2041869,2025-08-22,Senate,24,"Referred to Disaster Preparedness & Flooding, Select"
2041869,2025-09-02,Senate,25,"Co-sponsor authorized"
2041869,2025-09-02,Senate,26,"Posting rule suspended"
2041869,2025-09-02,Senate,27,"Ordered not printed"
2041869,2025-09-02,Senate,28,"Scheduled for public hearing on . . ."
2041869,2025-09-02,Senate,29,"Considered in public hearing"
2041869,2025-09-02,Senate,30,"Vote taken in committee"
2041869,2025-09-03,Senate,31,"Co-sponsor authorized"
2041869,2025-09-03,Senate,32,"Reported favorably as substituted"
2041869,2025-09-03,Senate,33,"Committee report printed and distributed"
2041869,2025-09-03,Senate,34,"Rules suspended-Regular order of business"
2041869,2025-09-03,Senate,35,"Read 2nd time & passed to 3rd reading"
2041869,2025-09-03,Senate,36,"Vote recorded in Journal"
2041869,2025-09-03,Senate,37,"Three day rule suspended"
2041869,2025-09-03,Senate,38,"Record vote"
2041869,2025-09-03,Senate,39,"Read 3rd time"
2041869,2025-09-03,Senate,40,Passed
2041869,2025-09-03,Senate,41,"Record vote"
2041869,2025-09-03,House,42,"Senate passage as amended reported"
2041869,2025-09-03,House,43,"Senate Amendments distributed"
2041869,2025-09-03,House,44,"Senate Amendments Analysis distributed"
2041869,2025-09-03,House,45,"House concurs in Senate amendment(s)"
2041869,2025-09-03,House,46,"Record vote RV#165"
2041869,2025-09-03,House,47,"Statement(s) of vote recorded in Journal"
2041869,2025-09-03,House,48,"Text of Senate Amendment(s)"
2041869,2025-09-03,Senate,49,"House concurs in Senate amendment(s)-reported"
2041869,2025-09-04,House,50,"Reported enrolled"
2041869,2025-09-04,House,51,"Signed in the House"
2041869,2025-09-04,Senate,52,"Signed in the Senate"
2041869,2025-09-04,,53,"Sent to the Governor"
2041870,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041870,2025-08-15,Senate,2,Filed
2041871,2025-08-15,House,1,Filed
2041871,2025-08-18,House,2,"Read first time"
2041871,2025-08-18,House,3,"Referred to Public Education"
2041871,2025-08-21,House,4,"Scheduled for public hearing on . . ."
2041871,2025-08-21,House,5,"Considered in public hearing"
2041871,2025-08-21,House,6,"Testimony taken/registration(s) recorded in committee"
2041871,2025-08-21,House,7,"Reported favorably w/o amendment(s)"
2041871,2025-08-23,House,8,"Comte report filed with Committee Coordinator"
2041871,2025-08-24,House,9,"Committee report distributed"
2041871,2025-08-24,House,10,"Committee report sent to Calendars"
2041871,2025-08-25,House,11,"Considered in Calendars"
2041871,2025-08-26,House,12,"Placed on Major State Calendar"
2041871,2025-08-26,House,13,"Read 2nd time"
2041871,2025-08-26,House,14,"Postponed 8/26/25 11:00 AM"
2041871,2025-08-26,House,15,"Laid out as postponed business"
2041871,2025-08-26,House,16,"Amendment(s) offered 1-Buckley, K. Bell, Landgraf, VanDeaver, and M. González"
2041871,2025-08-26,House,17,"Amendment amended 2-Anchía"
2041871,2025-08-26,House,18,"Amendment adopted as amended 1-Buckley, et al."
2041871,2025-08-26,House,19,"Amendment tabled 3-Hinojosa"
2041871,2025-08-26,House,20,"Record vote RV#75"
2041871,2025-08-26,House,21,"Amended 4-Hinojosa"
2041871,2025-08-26,House,22,"Amendment tabled 5-Bernal"
2041871,2025-08-26,House,23,"Record vote RV#76"
2041871,2025-08-26,House,24,"Amended 6-Hinojosa"
2041871,2025-08-26,House,25,"Passed to engrossment as amended"
2041871,2025-08-26,House,26,"Record vote RV#86"
2041871,2025-08-26,House,27,"Read 3rd time"
2041871,2025-08-26,House,28,"Amended 1-Buckley"
2041871,2025-08-26,House,29,"Passed as amended"
2041871,2025-08-26,House,30,"Record vote RV#86"
2041871,2025-08-26,House,31,"Reported engrossed"
2041871,2025-08-26,Senate,32,"Received from the House"
2041871,2025-08-27,Senate,33,"Read first time"
2041871,2025-08-27,Senate,34,"Referred to Finance"
2041871,2025-08-27,Senate,35,"Posting rule suspended"
2041871,2025-08-27,Senate,36,"Scheduled for public hearing on . . ."
2041871,2025-08-27,Senate,37,"Considered in public hearing"
2041871,2025-08-27,Senate,38,"Testimony taken in committee"
2041871,2025-08-27,Senate,39,"Vote taken in committee"
2041871,2025-08-27,Senate,40,"Reported favorably w/o amendments"
2041871,2025-08-27,Senate,41,"Printing rule suspended"
2041871,2025-08-27,Senate,42,"Ordered not printed"
2041871,2025-08-27,Senate,43,"Co-sponsor authorized"
2041871,2025-08-27,Senate,44,"Rules suspended-Regular order of business"
2041871,2025-08-27,Senate,45,"Record vote"
2041871,2025-08-27,Senate,46,"Read 2nd time"
2041871,2025-08-27,Senate,47,"Amendment(s) offered FA1 Bettencourt"
2041871,2025-08-27,Senate,48,Amended
2041871,2025-08-27,Senate,49,"Record vote"
2041871,2025-08-27,Senate,50,"Passed to 3rd reading as amended"
2041871,2025-08-27,Senate,51,"Record vote"
2041871,2025-08-27,Senate,52,"Three day rule suspended"
2041871,2025-08-27,Senate,53,"Record vote"
2041871,2025-08-27,Senate,54,"Read 3rd time"
2041871,2025-08-27,Senate,55,Passed
2041871,2025-08-27,Senate,56,"Record vote"
2041871,2025-08-27,Senate,57,"Remarks ordered printed"
2041871,2025-08-28,House,58,"Senate passage as amended reported"
2041871,2025-08-28,House,59,"Senate Amendments distributed"
2041871,2025-08-28,House,60,"Senate Amendments Analysis distributed"
2041872,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041872,2025-08-15,Senate,2,Filed
2041872,2025-08-15,Senate,3,"Read first time"
2041872,2025-08-15,Senate,4,"Referred to Finance"
2041872,2025-08-15,Senate,5,"Posting rule suspended"
2041872,2025-08-15,Senate,6,"Record vote"
2041872,2025-08-15,Senate,7,"Scheduled for public hearing on . . ."
2041872,2025-08-15,Senate,8,"Considered in public hearing"
2041872,2025-08-15,Senate,9,"Vote taken in committee"
2041872,2025-08-15,Senate,10,"Reported favorably w/o amendments"
2041872,2025-08-15,Senate,11,"Committee report printed and distributed"
2041872,2025-08-18,Senate,12,"Rules suspended-Regular order of business"
2041872,2025-08-18,Senate,13,"Read 2nd time & passed to engrossment"
2041872,2025-08-18,Senate,14,"Vote recorded in Journal"
2041872,2025-08-18,Senate,15,"Three day rule suspended"
2041872,2025-08-18,Senate,16,"Record vote"
2041872,2025-08-18,Senate,17,"Read 3rd time"
2041872,2025-08-18,Senate,18,Passed
2041872,2025-08-18,Senate,19,"Record vote"
2041872,2025-08-18,Senate,20,"Reason for vote recorded in Journal"
2041872,2025-08-18,Senate,21,"Reported engrossed"
2041872,2025-08-20,House,22,"Received from the Senate"
2041872,2025-08-20,House,23,"Read first time"
2041872,2025-08-20,House,24,"Referred to Disaster Preparedness & Flooding"
2041872,2025-08-22,House,25,"Scheduled for public hearing on . . ."
2041872,2025-08-22,House,26,"Considered in public hearing"
2041872,2025-08-22,House,27,"Testimony taken/registration(s) recorded in committee"
2041872,2025-08-22,House,28,"Reported favorably w/o amendment(s)"
2041872,2025-08-23,House,29,"Comte report filed with Committee Coordinator"
2041872,2025-08-24,House,30,"Committee report distributed"
2041872,2025-08-24,House,31,"Committee report sent to Calendars"
2041872,2025-08-24,House,32,"Considered in Calendars"
2041872,2025-08-25,House,33,"Placed on General State Calendar"
2041872,2025-08-25,House,34,"Rules suspended"
2041872,2025-08-25,House,35,"Additional sponsor(s) authorized"
2041872,2025-08-25,House,36,"Read 2nd time"
2041872,2025-08-25,House,37,"Passed to 3rd reading"
2041872,2025-08-25,House,38,"Read 3rd time"
2041872,2025-08-25,House,39,Passed
2041872,2025-08-25,House,40,"Record vote RV#68"
2041872,2025-08-25,House,41,"Statement(s) of vote recorded in Journal"
2041872,2025-08-25,House,42,"Reason for vote recorded in Journal"
2041872,2025-08-26,Senate,43,"House passage reported"
2041872,2025-08-26,Senate,44,"Reported enrolled"
2041872,2025-08-27,Senate,45,"Signed in the Senate"
2041872,2025-08-28,House,46,"Signed in the House"
2041872,2025-08-28,,47,"Sent to the Governor"
2041873,2025-08-15,House,1,Filed
2041873,2025-08-18,House,2,"Read first time"
2041873,2025-08-18,House,3,"Referred to Ways & Means"
2041873,2025-08-22,House,4,"Scheduled for public hearing on . . ."
2041873,2025-08-22,House,5,"Considered in public hearing"
2041873,2025-08-22,House,6,"Testimony taken/registration(s) recorded in committee"
2041873,2025-08-22,House,7,"Reported favorably w/o amendment(s)"
2041873,2025-08-22,House,8,"Comte report filed with Committee Coordinator"
2041873,2025-08-22,House,9,"Committee report distributed"
2041873,2025-08-24,House,10,"Committee report sent to Calendars"
2041873,2025-08-24,House,11,"Considered in Calendars"
2041873,2025-08-25,House,12,"Placed on Major State Calendar"
2041873,2025-08-25,House,13,"Read 2nd time"
2041873,2025-08-25,House,14,"Point of order withdrawn Article III, Section 40"
2041873,2025-08-25,House,15,"Amendment fails of adoption 1-Bernal"
2041873,2025-08-25,House,16,"Record vote RV#50"
2041873,2025-08-25,House,17,"Statement(s) of vote recorded in Journal"
2041873,2025-08-25,House,18,"Passed to engrossment"
2041873,2025-08-25,House,19,"Record vote RV#51"
2041873,2025-08-25,House,20,"Statement(s) of vote recorded in Journal"
2041873,2025-08-25,House,21,"Read 3rd time"
2041873,2025-08-25,House,22,Passed
2041873,2025-08-25,House,23,"Record vote RV#62"
2041873,2025-08-25,House,24,"Statement(s) of vote recorded in Journal"
2041873,2025-08-25,House,25,"Reported engrossed"
2041873,2025-08-26,Senate,26,"Co-sponsor authorized"
2041873,2025-08-26,Senate,27,"Received from the House"
2041873,2025-08-26,Senate,28,"Read first time"
2041873,2025-08-26,Senate,29,"Referred to Local Government"
2041873,2025-08-26,Senate,30,"Posting rule suspended"
2041873,2025-08-26,Senate,31,"Scheduled for public hearing on . . ."
2041873,2025-08-26,Senate,32,"Considered in public hearing"
2041873,2025-08-26,Senate,33,"Testimony taken in committee"
2041873,2025-08-26,Senate,34,"Vote taken in committee"
2041873,2025-08-26,Senate,35,"Reported favorably w/o amendments"
2041873,2025-08-26,Senate,36,"Printing rule suspended"
2041873,2025-08-26,Senate,37,"Ordered not printed"
2041873,2025-08-26,Senate,38,"Motion to suspend regular order of business"
2041873,2025-08-26,Senate,39,"Motion withdrawn"
2041874,2025-08-15,Senate,1,"Received by the Secretary of the Senate"
2041874,2025-08-15,Senate,2,Filed
2041874,2025-08-15,Senate,3,"Read first time"
2041874,2025-08-15,Senate,4,"Referred to Finance"
2041874,2025-08-15,Senate,5,"Posting rule suspended"
2041874,2025-08-15,Senate,6,"Record vote"
2041874,2025-08-15,Senate,7,"Scheduled for public hearing on . . ."
2041874,2025-08-15,Senate,8,"Considered in public hearing"
2041874,2025-08-15,Senate,9,"Vote taken in committee"
2041874,2025-08-15,Senate,10,"Reported favorably w/o amendments"
2041874,2025-08-15,Senate,11,"Committee report printed and distributed"
2041874,2025-08-18,Senate,12,"Rules suspended-Regular order of business"
2041874,2025-08-18,Senate,13,"Read 2nd time & passed to engrossment"
2041874,2025-08-18,Senate,14,"Vote recorded in Journal"
2041874,2025-08-18,Senate,15,"Three day rule suspended"
2041874,2025-08-18,Senate,16,"Record vote"
2041874,2025-08-18,Senate,17,"Read 3rd time"
2041874,2025-08-18,Senate,18,Passed
2041874,2025-08-18,Senate,19,"Record vote"
2041874,2025-08-18,Senate,20,"Reported engrossed"
2041874,2025-08-20,House,21,"Received from the Senate"
2041874,2025-08-20,House,22,"Read first time"
2041874,2025-08-20,House,23,"Referred to Intergovernmental Affairs"
2041874,2025-08-22,House,24,"Scheduled for public hearing on . . ."
2041874,2025-08-22,House,25,"Considered in public hearing"
2041874,2025-08-22,House,26,"Testimony taken/registration(s) recorded in committee"
2041874,2025-08-22,House,27,"Reported favorably w/o amendment(s)"
2041874,2025-08-22,House,28,"Comte report filed with Committee Coordinator"
2041874,2025-08-24,House,29,"Committee report distributed"
2041874,2025-08-24,House,30,"Committee report sent to Calendars"
2041874,2025-08-25,House,31,"Considered in Calendars"
2041874,2025-08-26,House,32,"Placed on General State Calendar"
2041874,2025-08-26,House,33,"Read 2nd time"
2041874,2025-08-26,House,34,"Passed to 3rd reading"
2041874,2025-08-26,House,35,"Record vote RV#73"
2041874,2025-08-26,House,36,"Statement(s) of vote recorded in Journal"
2041874,2025-08-26,House,37,"Read 3rd time"
2041874,2025-08-26,House,38,Passed
2041874,2025-08-26,House,39,"Record vote RV#85"
2041874,2025-08-26,House,40,"Statement(s) of vote recorded in Journal"
2041874,2025-08-26,House,41,"Reason for vote recorded in Journal"
2041874,2025-08-26,Senate,42,"House passage reported"
2041874,2025-08-26,Senate,43,"Reported enrolled"
2041874,2025-08-27,Senate,44,"Signed in the Senate"
2041874,2025-08-28,House,45,"Signed in the House"
2041874,2025-08-28,,46,"Sent to the Governor"
2041875,2025-08-15,House,1,Filed
2041875,2025-08-18,House,2,"Read first time"
2041875,2025-08-18,House,3,"Referred to Judiciary & Civil Jurisprudence"
2041875,2025-08-20,House,4,"Scheduled for public hearing on . . ."
2041875,2025-08-20,House,5,"Considered in public hearing"
2041875,2025-08-20,House,6,"Committee substitute considered in committee"
2041875,2025-08-20,House,7,"Testimony taken/registration(s) recorded in committee"
