bill_id,date,chamber,sequence,action
1903170,2025-01-07,Senate,10,"Received from Assembly concurred in"
1903170,2025-01-09,Senate,11,"Report correctly enrolled"
1903170,2025-02-18,Senate,12,"Deposited in the office of the Secretary of State on 2-18-2025"
1903170,2025-05-20,Senate,13,"Not published. Enrolled Joint Resolution 2"
1903249,2025-01-06,House,1,Introduced
1903249,2025-01-06,House,2,"Privileged and read"
1903249,2025-01-06,House,3,"Adopted, Ayes 98, Noes 0"
1903327,2025-01-06,House,1,Introduced
1903327,2025-01-06,House,2,"Read first time and referred to Committee on Campaigns and Elections"
1903327,2025-01-07,House,3,"Representative Tranel added as a coauthor"
1903327,2025-01-08,House,4,"Public hearing held"
1903327,2025-01-09,House,5,"Executive action taken"
1903327,2025-01-09,House,6,"Report adoption recommended by Committee on Campaigns and Elections, Ayes 5, Noes 2"
1903327,2025-01-09,House,7,"Referred to committee on Rules"
1903327,2025-01-09,House,8,"Placed on calendar 1-14-2025 by Committee on Rules"
1903327,2025-01-10,House,9,"Representative Rodriguez added as a coauthor"
1903327,2025-01-14,House,10,"Laid on the table"
1940090,2025-01-24,Senate,1,Introduced
1940090,2025-01-24,Senate,2,"Read first time and referred to Committee on Transportation and Local Government"
1940090,2025-01-27,Senate,3,"Representative Tranel added as a cosponsor"
1940090,2025-01-29,Senate,4,"Representative Donovan added as a cosponsor"
1940090,2025-03-12,Senate,5,"Senate Amendment 1 offered by Senator Jacque"
1940090,2025-03-27,Senate,6,"Representative McCarville added as a cosponsor"
1940090,2025-05-06,Senate,7,"Public hearing held"
1940268,2025-01-24,Senate,1,Introduced
1940268,2025-01-24,Senate,2,"Read first time and referred to Committee on Agriculture and Revenue"
1940268,2025-04-25,Senate,3,"Senate Substitute Amendment 1 offered by Senator Jacque"
1940268,2025-06-04,Senate,4,"Public hearing held"
1940443,2025-01-24,Senate,1,Introduced
1940443,2025-01-24,Senate,2,"Read first time and referred to Committee on Health"
1940443,2025-02-06,Senate,3,"Senator Tomczyk added as a coauthor"
1940443,2025-02-12,Senate,4,"Public hearing held"
1940443,2025-02-20,Senate,5,"Executive action taken"
1940443,2025-02-21,Senate,6,"Report passage recommended by Committee on Health, Ayes 3, Noes 2"
1940443,2025-02-21,Senate,7,"Available for scheduling"
1940443,2025-03-10,Senate,8,"Senator Hutton added as a coauthor"
1940443,2025-03-14,Senate,9,"Placed on calendar 3-18-2025 pursuant to Senate Rule 18(1)"
1940443,2025-03-18,Senate,10,"Senate Amendment 1 offered by Senators Spreitzer, Ratcliff, Carpenter, Dassler-Alfheim, Roys, Pfaff, Smith, Drake, Habush Sinykin, Hesselbein, L. Johnson, Keyeski, Larson and Wall"
1940443,2025-03-18,Senate,11,"Read a second time"
1940443,2025-03-18,Senate,12,"Senate Amendment 1 rejected, Ayes 18, Noes 14"
1940443,2025-03-18,Senate,13,"Ordered to a third reading"
1940443,2025-03-18,Senate,14,"Rules suspended to give bill its third reading"
1940443,2025-03-18,Senate,15,"Read a third time and passed, Ayes 18, Noes 14"
1940443,2025-03-18,Senate,16,"Ordered immediately messaged"
1940443,2025-03-19,House,17,"Received from Senate"
1940443,2025-04-24,House,18,"Read first time and referred to committee on Rules"
1940443,2025-05-09,House,19,"Withdrawn from committee on Rules and referred to calendar of 5-13-2025"
1940443,2025-05-13,House,20,"Rules suspended to withdraw from calendar and take up"
1940443,2025-05-13,House,21,"Read a second time"
1940443,2025-05-13,House,22,"Ordered to a third reading"
1940443,2025-05-13,House,23,"Rules suspended"
1940443,2025-05-13,House,24,"Read a third time and concurred in"
1940443,2025-05-13,House,25,"Ordered immediately messaged"
1940443,2025-05-13,Senate,26,"Received from Assembly concurred in"
1940443,2025-05-14,Senate,27,"Report correctly enrolled"
1940443,2025-08-07,Senate,28,"Presented to the Governor on 8-7-2025"
1940443,2025-08-11,Senate,29,"Report vetoed by the Governor on 8-8-2025"
1940622,2025-01-24,Senate,1,Introduced
1940622,2025-01-24,Senate,2,"Read first time and referred to Committee on Judiciary and Public Safety"
1940622,2025-02-18,Senate,3,"Public hearing held"
1940622,2025-03-13,Senate,4,"Executive action taken"
1940622,2025-03-14,Senate,5,"Report passage recommended by Committee on Judiciary and Public Safety, Ayes 5, Noes 3"
1940622,2025-03-14,Senate,6,"Available for scheduling"
1940622,2025-03-14,Senate,7,"Placed on calendar 3-18-2025 pursuant to Senate Rule 18(1)"
1940622,2025-03-18,Senate,8,"Read a second time"
1940622,2025-03-18,Senate,9,"Ordered to a third reading"
1940622,2025-03-18,Senate,10,"Rules suspended to give bill its third reading"
1940622,2025-03-18,Senate,11,"Read a third time and passed, Ayes 28, Noes 4"
1940622,2025-03-18,Senate,12,"Ordered immediately messaged"
1940622,2025-03-19,House,13,"Received from Senate"
1940622,2025-05-27,House,14,"Read first time and referred to committee on Rules"
1940622,2025-06-20,House,15,"Withdrawn from Committee on Rules and referred to calendar of 6-24-2025"
1940622,2025-06-24,House,16,"Rules suspended to withdraw from calendar and take up"
1940622,2025-06-24,House,17,"Read a second time"
1940622,2025-06-24,House,18,"Ordered to a third reading"
1940622,2025-06-24,House,19,"Rules suspended"
1940622,2025-06-24,House,20,"Read a third time and concurred in"
1940622,2025-06-24,House,21,"Ordered immediately messaged"
1940622,2025-06-24,Senate,22,"Received from Assembly concurred in"
1940622,2025-06-30,Senate,23,"LRB correction"
1940622,2025-06-30,Senate,24,"Report correctly enrolled"
1940622,2025-08-07,Senate,25,"Presented to the Governor on 8-7-2025"
1940622,2025-08-11,Senate,26,"Report approved by the Governor on 8-8-2025. 2025 Wisconsin Act 26"
1940622,2025-08-11,Senate,27,"Published 8-9-2025"
1940797,2025-01-24,Senate,1,Introduced
1940797,2025-01-24,Senate,2,"Read first time and referred to Committee on Natural Resources, Veteran and Military Affairs"
1940797,2025-01-27,Senate,3,"Senators Habush Sinykin and Larson added as coauthors"
1940797,2025-01-28,Senate,4,"Representative Udell added as a cosponsor"
1940797,2025-01-28,Senate,5,"Public hearing held"
1940797,2025-01-29,Senate,6,"Representative Joers added as a cosponsor"
1940797,2025-02-03,Senate,7,"Representative Roe added as a cosponsor"
1940797,2025-02-06,Senate,8,"Senator Bradley added as a coauthor"
1940797,2025-03-11,Senate,9,"Executive action taken"
1940797,2025-03-11,Senate,10,"Report passage recommended by Committee on Natural Resources, Veteran and Military Affairs, Ayes 4, Noes 1"
1940797,2025-03-11,Senate,11,"Available for scheduling"
1940797,2025-03-12,Senate,12,"Senate Amendment 1 offered by Senator Jacque"
1940797,2025-05-13,Senate,13,"Placed on calendar 5-15-2025 pursuant to Senate Rule 18(1)"
1940797,2025-05-15,Senate,14,"Read a second time"
1940797,2025-05-15,Senate,15,"Senate Amendment 1 adopted"
1940797,2025-05-15,Senate,16,"Ordered to a third reading"
1940797,2025-05-15,Senate,17,"Rules suspended to give bill its third reading"
1940797,2025-05-15,Senate,18,"Read a third time and passed"
1940797,2025-05-15,Senate,19,"Senators Dassler-Alfheim and Smith added as coauthors"
1940797,2025-05-15,Senate,20,"Ordered immediately messaged"
1940797,2025-05-15,House,21,"Received from Senate"
1940797,2025-05-20,House,22,"Senator Drake added as a coauthor"
1940797,2025-05-27,House,23,"Read first time and referred to committee on Rules"
1940797,2025-06-16,House,24,"Representative Steffen added as a cosponsor"
1940974,2025-01-24,Senate,1,Introduced
1940974,2025-01-24,Senate,2,"Read first time and referred to Committee on Judiciary and Public Safety"
1940974,2025-02-06,Senate,3,"Public hearing held"
1940974,2025-02-10,Senate,4,"Senate Amendment 1 offered by Senator Jacque"
1940974,2025-02-11,Senate,5,"Senate Amendment 2 offered by Senator Jacque"
1940974,2025-02-18,Senate,6,"Executive action taken"
1940974,2025-02-18,Senate,7,"Report adoption of Senate Amendment 1 recommended by Committee on Judiciary and Public Safety, Ayes 5, Noes 3"
1940974,2025-02-18,Senate,8,"Report adoption of Senate Amendment 2 recommended by Committee on Judiciary and Public Safety, Ayes 5, Noes 3"
1940974,2025-02-18,Senate,9,"Report passage as amended recommended by Committee on Judiciary and Public Safety, Ayes 5, Noes 3"
1940974,2025-02-18,Senate,10,"Available for scheduling"
1940974,2025-04-10,Senate,11,"Senate Amendment 3 offered by Senator Jacque"
1941150,2025-01-24,Senate,1,Introduced
1941150,2025-01-24,Senate,2,"Read first time and referred to Committee on Utilities and Tourism"
1941150,2025-02-11,Senate,3,"Representative Dallman added as a cosponsor"
1941326,2025-01-24,Senate,1,Introduced
1941326,2025-01-24,Senate,2,"Read first time and referred to Committee on Transportation and Local Government"
1941326,2025-03-17,Senate,3,"Fiscal estimate received"
1941326,2025-05-06,Senate,4,"Public hearing held"
1941326,2025-05-08,Senate,5,"Executive action taken"
1941326,2025-05-08,Senate,6,"Report passage recommended by Committee on Transportation and Local Government, Ayes 3, Noes 2"
1941326,2025-05-08,Senate,7,"Available for scheduling"
1950234,2025-01-31,House,1,Introduced
1950234,2025-01-31,House,2,"Read first time and referred to Committee on Education"
1950234,2025-02-06,House,3,"Public hearing held"
1950234,2025-02-13,House,4,"Executive action taken"
1950234,2025-02-14,House,5,"Fiscal estimate received"
1950234,2025-02-17,House,6,"Report passage recommended by Committee on Education, Ayes 9, Noes 4"
1950234,2025-02-17,House,7,"Referred to calendar of 2-19-2025 pursuant to Assembly Rule 45 (1)"
1950234,2025-02-19,House,8,"Read a second time"
1950234,2025-02-19,House,9,"Ordered to a third reading"
1950234,2025-02-19,House,10,"Rules suspended"
1950234,2025-02-19,House,11,"Read a third time and passed, Ayes 54, Noes 44"
1950234,2025-02-19,House,12,"Ordered immediately messaged"
1950234,2025-02-20,Senate,13,"Received from Assembly"
1950234,2025-02-21,Senate,14,"Read first time and referred to committee on Education"
1950234,2025-03-06,Senate,15,"Representative Hutton added as a cosponsor"
1950234,2025-03-13,Senate,16,"Public hearing held"
1950234,2025-03-14,Senate,17,"Executive action taken"
1950234,2025-03-14,Senate,18,"Report concurrence recommended by Committee on Education, Ayes 3, Noes 2"
1950234,2025-03-14,Senate,19,"Available for scheduling"
1950234,2025-03-14,Senate,20,"Placed on calendar 3-18-2025 pursuant to Senate Rule 18(1)"
1950234,2025-03-18,Senate,21,"Read a second time"
1950234,2025-03-18,Senate,22,"Ordered to a third reading"
1950234,2025-03-18,Senate,23,"Rules suspended to give bill its third reading"
1950234,2025-03-18,Senate,24,"Read a third time and concurred in, Ayes 18, Noes 14"
1950234,2025-03-18,Senate,25,"Ordered immediately messaged"
1950234,2025-03-19,House,26,"Received from Senate concurred in"
1950234,2025-03-20,House,27,"Report correctly enrolled on 3-20-2025"
1950234,2025-03-21,House,28,"Attempted to present to the Governor on 3-21-2025 by directive of the Speaker"
1950234,2025-03-24,House,29,"Presented to the Governor on 3-24-2025 by directive of the Speaker"
1950234,2025-03-28,House,30,"Report vetoed by the Governor on 3-28-2025"
1951782,2025-02-03,Senate,1,Introduced
1951782,2025-02-03,Senate,2,"Read first time and referred to Committee on Education"
1951782,2025-05-06,Senate,3,"Public hearing held"
1951782,2025-05-01,Senate,4,"Representative O'Connor added as a cosponsor"
1951782,2025-05-16,Senate,5,"Executive action taken"
1951782,2025-05-16,Senate,6,"Report passage recommended by Committee on Education, Ayes 3, Noes 2"
1951782,2025-05-16,Senate,7,"Available for scheduling"
1951860,2025-02-03,Senate,1,Introduced
1951860,2025-02-03,Senate,2,"Read first time and referred to Committee on Education"
1951860,2025-02-14,Senate,3,"Fiscal estimate received"
1951939,2025-02-03,Senate,1,Introduced
1951939,2025-02-03,Senate,2,"Read first time and referred to Committee on Agriculture and Revenue"
1951939,2025-02-12,Senate,3,"Fiscal estimate received"
1951939,2025-02-27,Senate,4,"Senate Substitute Amendment 1 offered by Senator Wanggaard"
1951939,2025-03-27,Senate,5,"Representative McCarville added as a cosponsor"
1951939,2025-04-14,Senate,6,"Representative Roe added as a cosponsor"
1951939,2025-04-15,Senate,7,"Representative Prado added as a cosponsor"
1951939,2025-04-29,Senate,8,"Representative Udell added as a cosponsor"
1951939,2025-05-21,Senate,9,"Public hearing held"
1951939,2025-06-10,Senate,10,"Representative Bare added as a cosponsor"
1951939,2025-06-11,Senate,11,"Executive action taken"
1951939,2025-06-12,Senate,12,"Senator Spreitzer added as a coauthor"
1951939,2025-06-11,Senate,13,"Report adoption of Senate Substitute Amendment 1 recommended by Committee on Agriculture and Revenue, Ayes 8, Noes 0"
1951939,2025-06-11,Senate,14,"Report passage as amended recommended by Committee on Agriculture and Revenue, Ayes 8, Noes 0"
1951939,2025-06-11,Senate,15,"Available for scheduling"
1951939,2025-06-13,Senate,16,"Report of Joint Survey Committee on Tax Exemptions requested"
1951939,2025-06-17,Senate,17,"Report of Joint Survey Committee on Tax Exemptions received"
1952020,2025-02-03,Senate,1,Introduced
1952020,2025-02-03,Senate,2,"Read first time and referred to Committee on Health"
1952020,2025-02-10,Senate,3,"Senator Wirch added as a coauthor"
1952020,2025-02-10,Senate,4,"Representative Sinicki added as a cosponsor"
1952020,2025-02-10,Senate,5,"Senate Amendment 1 offered by Senator Jacque"
1952020,2025-02-11,Senate,6,"Representative Stubbs added as a cosponsor"
1952020,2025-02-12,Senate,7,"Public hearing held"
1952020,2025-02-13,Senate,8,"Representative Vining added as a cosponsor"
1952020,2025-02-14,Senate,9,"Representative Emerson added as a cosponsor"
1952020,2025-02-20,Senate,10,"Representative Roe added as a cosponsor"
1952020,2025-02-20,Senate,11,"Executive action taken"
1952020,2025-02-21,Senate,12,"Report adoption of Senate Amendment 1 recommended by Committee on Health, Ayes 5, Noes 0"
1952020,2025-02-21,Senate,13,"Report passage as amended recommended by Committee on Health, Ayes 5, Noes 0"
1952020,2025-02-21,Senate,14,"Available for scheduling"
1952020,2025-02-24,Senate,15,"Representatives Joers and Udell added as cosponsors"
1952020,2025-03-13,Senate,16,"Representative Miresse added as a cosponsor"
1952020,2025-03-14,Senate,17,"Placed on calendar 3-18-2025 pursuant to Senate Rule 18(1)"
1952020,2025-03-18,Senate,18,"Read a second time"
1952020,2025-03-18,Senate,19,"Senate Amendment 1 adopted"
1952020,2025-03-18,Senate,20,"Ordered to a third reading"
1952020,2025-03-18,Senate,21,"Rules suspended to give bill its third reading"
1952020,2025-03-18,Senate,22,"Read a third time and passed"
1952020,2025-03-18,Senate,23,"Ordered immediately messaged"
1952020,2025-03-19,House,24,"Received from Senate"
1952020,2025-04-24,House,25,"Read first time and referred to committee on Rules"
1952020,2025-05-07,House,26,"Representatives Penterman and Fitzgerald added as cosponsors"
1952020,2025-05-09,House,27,"Withdrawn from committee on Rules and referred to calendar of 5-13-2025"
1952020,2025-05-12,House,28,"Representative O'Connor added as a cosponsor"
1952020,2025-05-13,House,29,"Representatives Stroud, Clancy and Madison added as cosponsors"
1952020,2025-05-13,House,30,"Rules suspended to withdraw from calendar and take up"
1952020,2025-05-13,House,31,"Read a second time"
1952020,2025-05-13,House,32,"Ordered to a third reading"
1952020,2025-05-13,House,33,"Rules suspended"
1952020,2025-05-13,House,34,"Read a third time and concurred in"
1952020,2025-05-13,House,35,"Ordered immediately messaged"
1952020,2025-05-13,Senate,36,"Received from Assembly concurred in"
1952020,2025-05-14,Senate,37,"Report correctly enrolled"
1952020,2025-08-07,Senate,38,"Presented to the Governor on 8-7-2025"
1952020,2025-08-11,Senate,39,"Report approved by the Governor on 8-8-2025. 2025 Wisconsin Act 22"
1952020,2025-08-11,Senate,40,"Published 8-9-2025"
1952097,2025-02-03,Senate,1,Introduced
1952097,2025-02-03,Senate,2,"Read and referred to Committee on Senate Organization"
1952097,2025-02-03,Senate,3,"Available for scheduling"
1952176,2025-02-03,Senate,1,Introduced
1952176,2025-02-03,Senate,2,"Read first time and referred to Committee on Education"
1952176,2025-05-06,Senate,3,"Public hearing held"
1952176,2025-05-16,Senate,4,"Executive action taken"
1952176,2025-05-16,Senate,5,"Report passage recommended by Committee on Education, Ayes 3, Noes 2"
1952176,2025-05-16,Senate,6,"Available for scheduling"
1952176,2025-06-17,Senate,7,"Placed on calendar 6-18-2025 pursuant to Senate Rule 18(1)"
1952176,2025-06-18,Senate,8,"Senate Substitute Amendment 1 offered by Senators Pfaff, Wall, Keyeski, Smith and Carpenter"
1952176,2025-06-18,Senate,9,"Read a second time"
1952176,2025-06-18,Senate,10,"Senate Substitute Amendment 1 rejected, Ayes 18, Noes 14"
1952176,2025-06-18,Senate,11,"Ordered to a third reading"
1952176,2025-06-18,Senate,12,"Rules suspended to give bill its third reading"
1952176,2025-06-18,Senate,13,"Read a third time and passed, Ayes 18, Noes 14"
1952176,2025-06-18,Senate,14,"Ordered immediately messaged"
1952176,2025-06-19,House,15,"Received from Senate"
1952176,2025-07-16,House,16,"Read first time and referred to committee on Rules"
1952356,2025-02-03,House,1,Introduced
1952356,2025-02-03,House,2,"Read and referred to Committee on Rules"
1952356,2025-02-17,House,3,"Withdrawn from committee on Rules and placed on calendar 2-19-2025 pursuant to Assembly Rule 42 (3)(c)"
1952356,2025-02-17,House,4,"Representative Green withdrawn as a coauthor"
1952356,2025-02-19,House,5,"Representatives DeSanto, Clancy and Miresse added as coauthors"
1952356,2025-02-19,House,6,Adopted
1952356,2025-02-21,House,7,"Representative Stubbs added as a coauthor"
1952356,2025-04-30,House,8,"Representative McCarville added as a coauthor"
1952454,2025-02-03,House,1,Introduced
1952454,2025-02-03,House,2,"Read first time and referred to Committee on Education"
1952454,2025-02-06,House,3,"Public hearing held"
1952454,2025-02-13,House,4,"Executive action taken"
1952454,2025-02-17,House,5,"Representative O'Connor added as a coauthor"
1952454,2025-02-17,House,6,"Report passage recommended by Committee on Education, Ayes 9, Noes 4"
1952454,2025-02-17,House,7,"Referred to calendar of 2-19-2025 pursuant to Assembly Rule 45 (1)"
1952454,2025-02-18,House,8,"Representative Gustafson added as a coauthor"
1952454,2025-02-19,House,9,"Read a second time"
1952454,2025-02-19,House,10,"Ordered to a third reading"
1952454,2025-02-19,House,11,"Rules suspended"
1952454,2025-02-19,House,12,"Read a third time and passed, Ayes 54, Noes 43"
1952454,2025-02-19,House,13,"Ordered immediately messaged"
1952454,2025-02-20,Senate,14,"Received from Assembly"
1952454,2025-02-21,Senate,15,"Read first time and referred to committee on Education"
1952454,2025-05-06,Senate,16,"Public hearing held"
1952454,2025-05-16,Senate,17,"Executive action taken"
1952454,2025-05-16,Senate,18,"Report concurrence recommended by Committee on Education, Ayes 3, Noes 2"
1952454,2025-05-16,Senate,19,"Available for scheduling"
1952554,2025-02-03,House,1,Introduced
1952554,2025-02-03,House,2,"Read first time and referred to Committee on Science, Technology, and AI"
1952554,2025-02-11,House,3,"Public hearing held"
1952554,2025-02-12,House,4,"Assembly Amendment 1 offered by Representative Kitchens"
1952554,2025-02-13,House,5,"Executive action taken"
1952554,2025-02-17,House,6,"Report Assembly Amendment 1 adoption recommended by Committee on Science, Technology, and AI, Ayes 4, Noes 2"
1952554,2025-02-17,House,7,"Report passage as amended recommended by Committee on Science, Technology, and AI, Ayes 4, Noes 2"
1952554,2025-02-17,House,8,"Referred to calendar of 2-19-2025 pursuant to Assembly Rule 45 (1)"
1952554,2025-02-18,House,9,"Assembly Amendment 1 to Assembly Amendment 1 offered by Representative Kitchens"
1952554,2025-02-19,House,10,"Read a second time"
1952554,2025-02-19,House,11,"Assembly Amendment 1 to Assembly Amendment 1 adopted"
1952554,2025-02-19,House,12,"Assembly Amendment 1 adopted"
1952554,2025-02-19,House,13,"Ordered to a third reading"
1952554,2025-02-19,House,14,"Rules suspended"
1952554,2025-02-19,House,15,"Read a third time and passed, Ayes 53, Noes 45"
1952554,2025-02-19,House,16,"Ordered immediately messaged"
1952554,2025-02-20,Senate,17,"Received from Assembly"
1952554,2025-02-21,Senate,18,"Read first time and referred to committee on Education"
1952554,2025-03-13,Senate,19,"Public hearing held"
1952554,2025-04-11,Senate,20,"Executive action taken"
1952554,2025-04-11,Senate,21,"Report concurrence recommended by Committee on Education, Ayes 4, Noes 1"
1952554,2025-04-11,Senate,22,"Available for scheduling"
1952651,2025-02-03,House,1,Introduced
1952651,2025-02-03,House,2,"Read first time and referred to Committee on Education"
1952651,2025-02-04,House,3,"Representative Melotik added as a coauthor"
1952651,2025-02-06,House,4,"Fiscal estimate received"
1952651,2025-02-06,House,5,"Public hearing held"
1952651,2025-02-13,House,6,"Executive action taken"
1952651,2025-02-17,House,7,"Report passage recommended by Committee on Education, Ayes 8, Noes 5"
1952651,2025-02-17,House,8,"Referred to calendar of 2-19-2025 pursuant to Assembly Rule 45 (1)"
1952651,2025-02-19,House,9,"Read a second time"
1952651,2025-02-19,House,10,"Assembly Substitute Amendment 1 offered by Representative Andraca"
1952651,2025-02-19,House,11,"Point of order that Assembly Substitute Amendment 1 not germane under Assembly Rule 54 (3)(f) well taken"
1952651,2025-02-19,House,12,"Decision of the Chair appealed"
1952651,2025-02-19,House,13,"Decision of the Chair upheld, Ayes 54, Noes 44"
1952651,2025-02-19,House,14,"Ordered to a third reading"
1952651,2025-02-19,House,15,"Rules suspended"
1952651,2025-02-19,House,16,"Read a third time and passed, Ayes 52, Noes 46"
1952651,2025-02-19,House,17,"Ordered immediately messaged"
1952651,2025-02-20,Senate,18,"Received from Assembly"
1952651,2025-02-21,Senate,19,"Read first time and referred to committee on Education"
1952750,2025-02-03,House,1,Introduced
1952750,2025-02-03,House,2,"Read and referred to Committee on Rules"
1952750,2025-02-14,House,3,"Representative Stroud added as a coauthor"
1952750,2025-02-17,House,4,"Withdrawn from committee on Rules and placed on calendar 2-19-2025 pursuant to Assembly Rule 42 (3)(c)"
1952750,2025-02-19,House,5,Adopted
1952750,2025-02-19,House,6,"Ordered immediately messaged"
1952750,2025-02-20,Senate,7,"Received from Assembly"
1952750,2025-02-21,Senate,8,"Read and referred to committee on Senate Organization"
1952750,2025-02-21,Senate,9,"Available for scheduling"
1952750,2025-03-14,Senate,10,"Placed on calendar 3-18-2025 pursuant to Senate Rule 18(1)"
1952750,2025-03-18,Senate,11,"Concurred in"
1952750,2025-03-18,Senate,12,"Ordered immediately messaged"
1952750,2025-03-19,House,13,"Received from Senate concurred in"
1952750,2025-03-20,House,14,"Report correctly enrolled on 3-20-2025"
1952847,2025-02-03,House,1,Introduced
1952847,2025-02-03,House,2,"Read first time and referred to Committee on Education"
1952847,2025-02-06,House,3,"Fiscal estimate received"
1952847,2025-02-06,House,4,"Public hearing held"
1952847,2025-02-13,House,5,"Executive action taken"
1952847,2025-02-17,House,6,"Representative O'Connor added as a coauthor"
1952847,2025-02-17,House,7,"Report passage recommended by Committee on Education, Ayes 8, Noes 5"
1952847,2025-02-17,House,8,"Referred to calendar of 2-19-2025 pursuant to Assembly Rule 45 (1)"
1952847,2025-02-19,House,9,"Representative Goodwin withdrawn as a coauthor"
1952847,2025-02-19,House,10,"Read a second time"
1952847,2025-02-19,House,11,"Ordered to a third reading"
1952847,2025-02-19,House,12,"Rules suspended"
1952847,2025-02-19,House,13,"Read a third time and passed, Ayes 51, Noes 46"
1952847,2025-02-19,House,14,"Ordered immediately messaged"
1952847,2025-02-20,Senate,15,"Received from Assembly"
1952847,2025-02-21,Senate,16,"Read first time and referred to committee on Education"
1953975,2025-02-04,House,1,Introduced
1953975,2025-02-04,House,2,"Read first time and referred to Committee on Education"
1953975,2025-02-06,House,3,"Public hearing held"
1953975,2025-02-13,House,4,"Executive action taken"
1953975,2025-02-17,House,5,"Representative O'Connor added as a coauthor"
1953975,2025-02-17,House,6,"Report passage recommended by Committee on Education, Ayes 8, Noes 5"
1953975,2025-02-17,House,7,"Referred to calendar of 2-19-2025 pursuant to Assembly Rule 45 (1)"
1953975,2025-02-17,House,8,"Fiscal estimate received"
1953975,2025-02-18,House,9,"Representative Gustafson added as a coauthor"
1953975,2025-02-19,House,10,"Read a second time"
1953975,2025-02-19,House,11,"Assembly Substitute Amendment 1 offered by Representative Hong"
1953975,2025-02-19,House,12,"Point of order that Assembly Substitute Amendment 1 not germane under Assembly Rule 54 (3)(f) well taken"
1953975,2025-02-19,House,13,"Decision of the Chair appealed"
1953975,2025-02-19,House,14,"Decision of the Chair upheld, Ayes 54, Noes 43"
1953975,2025-02-19,House,15,"Assembly Amendment 1 offered by Representative Franklin"
1953975,2025-02-19,House,16,"Assembly Amendment 1 adopted"
1953975,2025-02-19,House,17,"Ordered to a third reading"
1953975,2025-02-19,House,18,"Rules suspended"
1953975,2025-02-19,House,19,"Read a third time and passed, Ayes 53, Noes 44"
1953975,2025-02-19,House,20,"Ordered immediately messaged"
1953975,2025-02-20,Senate,21,"Received from Assembly"
1953975,2025-02-21,Senate,22,"Read first time and referred to committee on Education"
1956131,2025-02-05,Senate,1,Introduced
1956131,2025-02-05,Senate,2,"Read first time and referred to Committee on Education"
1956131,2025-02-18,Senate,3,"Representative Gustafson added as a cosponsor"
1956131,2025-05-06,Senate,4,"Public hearing held"
1956131,2025-05-01,Senate,5,"Representative O'Connor added as a cosponsor"
1956131,2025-05-16,Senate,6,"Executive action taken"
1956131,2025-05-16,Senate,7,"Report passage recommended by Committee on Education, Ayes 3, Noes 2"
1956131,2025-05-16,Senate,8,"Available for scheduling"
