bill_id,date,chamber,sequence,action
2042476,2025-08-28,,12,"Governor Signed"
2042477,2025-08-21,House,1,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs"
2042477,2025-08-21,House,2,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely"
2042480,2025-08-21,House,1,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs"
2042480,2025-08-21,House,2,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely"
2042483,2025-08-21,Senate,1,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs"
2042483,2025-08-21,Senate,2,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely"
2042484,2025-08-21,House,1,"Introduced In House - Assigned to Appropriations"
2042484,2025-08-21,House,2,"House Committee on Appropriations Postpone Indefinitely"
2042487,2025-08-21,House,1,"Introduced In House - Assigned to Appropriations"
2042487,2025-08-21,House,2,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
2042487,2025-08-22,House,3,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
2042487,2025-08-23,House,4,"House Third Reading Passed - No Amendments"
2042487,2025-08-23,Senate,5,"Introduced In Senate - Assigned to Appropriations"
2042487,2025-08-24,Senate,6,"Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole"
2042487,2025-08-24,Senate,7,"Senate Second Reading Special Order - Laid Over to 08/25/2025 - No Amendments"
2042487,2025-08-25,Senate,8,"Senate Second Reading Special Order - Passed with Amendments - Committee"
2042487,2025-08-26,Senate,9,"Senate Third Reading Passed - No Amendments"
2042487,2025-08-26,Senate,10,"House Considered Senate Amendments - Result was to Concur - Repass"
2042487,2025-08-27,House,11,"Signed by the Speaker of the House"
2042487,2025-08-27,Senate,12,"Signed by the President of the Senate"
2042487,2025-08-27,,13,"Sent to the Governor"
2042487,2025-08-28,,14,"Governor Signed"
2042489,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042489,2025-08-21,House,2,"House Committee on Health & Human Services Postpone Indefinitely"
2042492,2025-08-21,House,1,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs"
2042492,2025-08-21,House,2,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely"
2042495,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042495,2025-08-21,House,2,"House Committee on Health & Human Services Refer Amended to Appropriations"
2042495,2025-08-22,House,3,"House Committee on Appropriations Refer Unamended to House Committee of the Whole"
2042495,2025-08-22,House,4,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
2042495,2025-08-23,House,5,"House Third Reading Passed - No Amendments"
2042495,2025-08-23,Senate,6,"Introduced In Senate - Assigned to Finance"
2042495,2025-08-24,Senate,7,"Senate Committee on Finance Refer Amended to Appropriations"
2042495,2025-08-24,Senate,8,"Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole"
2042495,2025-08-24,Senate,9,"Senate Second Reading Special Order - Laid Over to 08/25/2025 - No Amendments"
2042495,2025-08-25,Senate,10,"Senate Second Reading Special Order - Passed with Amendments - Committee, Floor"
2042495,2025-08-26,Senate,11,"Senate Third Reading Passed - No Amendments"
2042495,2025-08-26,Senate,12,"House Considered Senate Amendments - Result was to Concur - Repass"
2042495,2025-08-27,House,13,"Signed by the Speaker of the House"
2042495,2025-08-27,Senate,14,"Signed by the President of the Senate"
2042495,2025-08-27,,15,"Sent to the Governor"
2042495,2025-08-28,,16,"Governor Signed"
2042497,2025-08-21,House,1,"Introduced In House - Assigned to Appropriations"
2042497,2025-08-21,House,2,"House Committee on Appropriations Refer Unamended to House Committee of the Whole"
2042497,2025-08-22,House,3,"House Second Reading Passed - No Amendments"
2042497,2025-08-23,House,4,"House Third Reading Passed - No Amendments"
2042497,2025-08-23,Senate,5,"Introduced In Senate - Assigned to Appropriations"
2042497,2025-08-23,Senate,6,"Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole"
2042497,2025-08-24,Senate,7,"Senate Second Reading Special Order - Passed - No Amendments"
2042497,2025-08-25,Senate,8,"Senate Third Reading Passed - No Amendments"
2042497,2025-08-26,House,9,"Signed by the Speaker of the House"
2042497,2025-08-26,Senate,10,"Signed by the President of the Senate"
2042497,2025-08-26,,11,"Sent to the Governor"
2042497,2025-08-28,,12,"Governor Signed"
2042501,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042501,2025-08-21,House,2,"House Committee on Health & Human Services Postpone Indefinitely"
2042502,2025-08-21,House,1,"Introduced In House - Assigned to Business Affairs & Labor"
2042502,2025-08-21,House,2,"House Committee on Business Affairs & Labor Refer Amended to Appropriations"
2042502,2025-08-22,House,3,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
2042502,2025-08-23,House,4,"House Second Reading Special Order - Laid Over Daily - No Amendments"
2042502,2025-08-24,House,5,"House Second Reading Special Order - Passed with Amendments - Committee"
2042502,2025-08-25,House,6,"House Third Reading Laid Over Daily - No Amendments"
2042504,2025-08-21,Senate,1,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs"
2042504,2025-08-21,Senate,2,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely"
2042506,2025-08-21,House,1,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs"
2042506,2025-08-21,House,2,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely"
2042508,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042508,2025-08-21,House,2,"House Committee on Health & Human Services Postpone Indefinitely"
2042509,2025-08-21,Senate,1,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs"
2042509,2025-08-21,Senate,2,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely"
2042512,2025-08-21,House,1,"Introduced In House - Assigned to Appropriations"
2042512,2025-08-22,House,2,"House Committee on Appropriations Postpone Indefinitely"
2042515,2025-08-21,Senate,1,"Introduced In Senate - Assigned to Health & Human Services"
2042515,2025-08-21,Senate,2,"Senate Committee on Health & Human Services Refer Amended to Senate Committee of the Whole"
2042515,2025-08-21,Senate,3,"Senate Second Reading Special Order - Passed with Amendments - Committee"
2042515,2025-08-22,Senate,4,"Senate Third Reading Passed - No Amendments"
2042515,2025-08-22,House,5,"Introduced In House - Assigned to Health & Human Services"
2042515,2025-08-22,House,6,"House Committee on Health & Human Services Refer Unamended to House Committee of the Whole"
2042515,2025-08-23,House,7,"House Second Reading Special Order - Passed - No Amendments"
2042515,2025-08-24,House,8,"House Third Reading Passed - No Amendments"
2042515,2025-08-25,Senate,9,"Signed by the President of the Senate"
2042515,2025-08-25,House,10,"Signed by the Speaker of the House"
2042515,2025-08-26,,11,"Sent to the Governor"
2042515,2025-08-26,,12,"Governor Signed"
2042516,2025-08-21,House,1,"Introduced In House - Assigned to Appropriations"
2042516,2025-08-21,House,2,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
2042516,2025-08-22,House,3,"House Second Reading Special Order - Passed with Amendments - Committee, Floor"
2042516,2025-08-23,House,4,"House Third Reading Passed - No Amendments"
2042516,2025-08-23,Senate,5,"Introduced In Senate - Assigned to Appropriations"
2042516,2025-08-23,Senate,6,"Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole"
2042516,2025-08-23,Senate,7,"Senate Second Reading Special Order - Laid Over to 08/24/2025 - No Amendments"
2042516,2025-08-24,Senate,8,"Senate Second Reading Special Order - Passed - No Amendments"
2042516,2025-08-25,Senate,9,"Senate Third Reading Passed - No Amendments"
2042516,2025-08-26,House,10,"Signed by the Speaker of the House"
2042516,2025-08-26,Senate,11,"Signed by the President of the Senate"
2042516,2025-08-26,,12,"Sent to the Governor"
2042516,2025-08-28,,13,"Governor Signed"
2042520,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042520,2025-08-21,House,2,"House Committee on Health & Human Services Postpone Indefinitely"
2042522,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042522,2025-08-21,House,2,"House Committee on Health & Human Services Postpone Indefinitely"
2042525,2025-08-21,House,1,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs"
2042525,2025-08-21,House,2,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely"
2042527,2025-08-21,Senate,1,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs"
2042527,2025-08-21,Senate,2,"Senate Committee on State, Veterans, & Military Affairs Refer Amended to Appropriations"
2042527,2025-08-21,Senate,3,"Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole"
2042527,2025-08-21,Senate,4,"Senate Second Reading Special Order - Passed with Amendments - Committee"
2042527,2025-08-22,Senate,5,"Senate Third Reading Passed - No Amendments"
2042527,2025-08-22,House,6,"Introduced In House - Assigned to Appropriations"
2042527,2025-08-22,House,7,"House Committee on Appropriations Refer Unamended to House Committee of the Whole"
2042527,2025-08-23,House,8,"House Second Reading Special Order - Passed with Amendments - Floor"
2042527,2025-08-24,House,9,"House Third Reading Passed with Amendments - Floor"
2042527,2025-08-25,Senate,10,"Senate Considered House Amendments - Result was to Concur - Repass"
2042527,2025-08-26,Senate,11,"Signed by the President of the Senate"
2042527,2025-08-26,House,12,"Signed by the Speaker of the House"
2042527,2025-08-26,,13,"Sent to the Governor"
2042527,2025-08-28,,14,"Governor Signed"
2042530,2025-08-21,House,1,"Introduced In House - Assigned to Appropriations"
2042530,2025-08-21,House,2,"House Committee on Appropriations Refer Unamended to House Committee of the Whole"
2042530,2025-08-22,House,3,"House Second Reading Passed with Amendments - Floor"
2042530,2025-08-23,House,4,"House Third Reading Passed - No Amendments"
2042530,2025-08-23,Senate,5,"Introduced In Senate - Assigned to Appropriations"
2042530,2025-08-23,Senate,6,"Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole"
2042530,2025-08-23,Senate,7,"Senate Second Reading Special Order - Passed - No Amendments"
2042530,2025-08-24,Senate,8,"Senate Third Reading Passed - No Amendments"
2042530,2025-08-26,House,9,"Signed by the Speaker of the House"
2042530,2025-08-26,Senate,10,"Signed by the President of the Senate"
2042530,2025-08-26,,11,"Sent to the Governor"
2042530,2025-08-28,,12,"Governor Signed"
2042533,2025-08-21,Senate,1,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs"
2042533,2025-08-21,Senate,2,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely"
2042535,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042535,2025-08-21,House,2,"House Committee on Health & Human Services Postpone Indefinitely"
2042537,2025-08-21,Senate,1,"Introduced In Senate - Assigned to Business, Labor, & Technology"
2042537,2025-08-21,Senate,2,"Senate Committee on Business, Labor, & Technology Refer Amended to Appropriations"
2042537,2025-08-24,Senate,3,"Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole"
2042537,2025-08-24,Senate,4,"Senate Committee of the Whole Amendment - Change from Passed to Lost"
2042537,2025-08-24,Senate,5,"Senate Second Reading Special Order - Passed with Amendments - Committee, Floor"
2042537,2025-08-25,Senate,6,"Senate Third Reading Passed with Amendments - Floor"
2042537,2025-08-25,House,7,"Introduced In House - Assigned to Appropriations"
2042537,2025-08-25,House,8,"House Committee on Appropriations Refer Amended to House Committee of the Whole"
2042537,2025-08-25,House,9,"House Second Reading Special Order - Passed with Amendments - Committee"
2042537,2025-08-26,House,10,"House Third Reading Passed - No Amendments"
2042537,2025-08-26,Senate,11,"Senate Considered House Amendments - Result was to Concur - Repass"
2042537,2025-08-26,Senate,12,"Signed by the President of the Senate"
2042537,2025-08-26,House,13,"Signed by the Speaker of the House"
2042537,2025-08-26,,14,"Sent to the Governor"
2042537,2025-08-28,,15,"Governor Signed"
2042540,2025-08-21,House,1,"Introduced In House - Assigned to Business Affairs & Labor"
2042540,2025-08-21,House,2,"House Committee on Business Affairs & Labor Postpone Indefinitely"
2042542,2025-08-21,House,1,"Introduced In House - Assigned to Health & Human Services"
2042542,2025-08-21,House,2,"House Committee on Health & Human Services Postpone Indefinitely"
2042695,2025-08-25,House,1,"Introduced In House - Assigned to"
2042695,2025-08-26,House,2,"House Third Reading Passed - No Amendments"
2042695,2025-08-27,House,3,"Signed by the Speaker of the House"
2042738,2025-08-26,Senate,1,"Introduced In Senate - Assigned to"
2042738,2025-08-26,Senate,2,"Senate Third Reading Passed - No Amendments"
2042738,2025-08-26,House,3,"Introduced In House - Assigned to"
